id,Course,Year,NumClasses,FirstTimePref,SecondTimePref,ThirdTimePref
6089,CMSC 99999,4,1,Evening,Morning,Afternoon
6090,CMSC 99999,1,3,Evening,Morning,Afternoon
6091,CMSC 99999,3,11,Evening,Morning,Afternoon
6092,CMSC 99999,2,3,Morning,Evening,Afternoon
6093,CMSC 99999,2,8,Afternoon,Morning,Evening
6094,CMSC 99999,1,1,Evening,Afternoon,Morning
6095,CMSC 99999,1,4,Evening,Afternoon,Morning
6096,CMSC 99999,1,1,Morning,Afternoon,Evening
6097,CMSC 99999,1,1,Morning,Evening,Afternoon
6098,CMSC 99999,1,4,Afternoon,Evening,Morning
6099,CMSC 99999,3,6,Morning,Evening,Afternoon
6100,CMSC 99999,4,12,Morning,Afternoon,Evening
6101,CMSC 99999,3,1,Evening,Afternoon,Morning
6102,CMSC 99999,4,9,Afternoon,Evening,Morning
6103,CMSC 99999,2,3,Afternoon,Morning,Evening
6104,CMSC 99999,4,9,Morning,Afternoon,Evening
6105,CMSC 99999,4,5,Afternoon,Evening,Morning
6106,CMSC 99999,1,1,Evening,Afternoon,Morning
6107,CMSC 99999,4,7,Morning,Evening,Afternoon
6108,CMSC 99999,2,10,Afternoon,Evening,Morning
6109,CMSC 99999,2,2,Afternoon,Evening,Morning
6110,CMSC 99999,3,5,Afternoon,Evening,Morning
6111,CMSC 99999,4,2,Evening,Afternoon,Morning
6112,CMSC 99999,4,5,Evening,Morning,Afternoon
6113,CMSC 99999,3,1,Morning,Afternoon,Evening
6114,CMSC 99999,1,2,Evening,Afternoon,Morning
6115,CMSC 99999,4,13,Evening,Morning,Afternoon
6116,CMSC 99999,3,3,Morning,Afternoon,Evening
6117,CMSC 99999,2,7,Morning,Evening,Afternoon
6118,CMSC 99999,2,2,Morning,Evening,Afternoon
6119,CMSC 99999,4,7,Afternoon,Evening,Morning
6120,CMSC 99999,1,3,Afternoon,Evening,Morning
6121,CMSC 99999,1,4,Evening,Afternoon,Morning
6122,CMSC 99999,2,3,Morning,Evening,Afternoon
6123,CMSC 99999,3,5,Morning,Evening,Afternoon
6124,CMSC 99999,2,8,Evening,Morning,Afternoon
6125,CMSC 99999,2,2,Evening,Morning,Afternoon
6126,CMSC 99999,3,12,Morning,Evening,Afternoon
6127,CMSC 99999,4,4,Evening,Morning,Afternoon
6128,CMSC 99999,2,7,Afternoon,Morning,Evening
6129,CMSC 99999,4,12,Morning,Afternoon,Evening
6130,CMSC 99999,1,1,Morning,Afternoon,Evening
6131,CMSC 99999,1,3,Afternoon,Evening,Morning
6132,CMSC 99999,4,8,Afternoon,Evening,Morning
6133,CMSC 99999,3,9,Evening,Morning,Afternoon
6134,CMSC 99999,2,4,Morning,Evening,Afternoon
6135,CMSC 99999,2,2,Morning,Evening,Afternoon
6136,CMSC 99999,2,7,Morning,Afternoon,Evening
6137,CMSC 99999,3,2,Morning,Evening,Afternoon
6138,CMSC 99999,1,2,Morning,Evening,Afternoon
6139,CMSC 99999,2,10,Afternoon,Morning,Evening
6140,CMSC 99999,2,4,Evening,Morning,Afternoon
6141,CMSC 99999,3,12,Evening,Afternoon,Morning
6142,CMSC 99999,2,9,Morning,Evening,Afternoon
6143,CMSC 99999,1,2,Evening,Morning,Afternoon
6144,CMSC 99999,4,13,Morning,Evening,Afternoon
6145,CMSC 99999,4,12,Morning,Evening,Afternoon
6146,CMSC 99999,4,14,Afternoon,Evening,Morning
6147,CMSC 99999,1,4,Evening,Morning,Afternoon
6148,CMSC 99999,2,5,Evening,Afternoon,Morning
6149,CMSC 99999,1,4,Evening,Afternoon,Morning
6150,CMSC 99999,2,3,Afternoon,Morning,Evening
6151,CMSC 99999,3,6,Evening,Afternoon,Morning
6152,CMSC 99999,1,3,Morning,Afternoon,Evening
6153,CMSC 99999,2,3,Evening,Afternoon,Morning
6154,CMSC 99999,1,1,Evening,Afternoon,Morning
6155,CMSC 99999,1,3,Evening,Morning,Afternoon
6156,CMSC 99999,2,3,Afternoon,Evening,Morning
6157,CMSC 99999,2,8,Afternoon,Morning,Evening
6158,CMSC 99999,2,3,Afternoon,Evening,Morning
6159,CMSC 99999,1,3,Evening,Morning,Afternoon
6160,CMSC 99999,3,3,Evening,Morning,Afternoon
6161,CMSC 99999,4,12,Evening,Afternoon,Morning
6162,CMSC 99999,1,1,Evening,Afternoon,Morning
6163,CMSC 99999,4,2,Morning,Afternoon,Evening
6164,CMSC 99999,4,14,Evening,Morning,Afternoon
6165,CMSC 99999,2,1,Morning,Evening,Afternoon
6166,CMSC 99999,2,7,Afternoon,Evening,Morning
6167,CMSC 99999,3,9,Evening,Afternoon,Morning
6168,CMSC 99999,1,1,Evening,Morning,Afternoon
6169,CMSC 99999,4,5,Morning,Evening,Afternoon
6170,CMSC 99999,4,11,Evening,Afternoon,Morning
6171,CMSC 99999,3,12,Evening,Afternoon,Morning
6172,CMSC 99999,3,12,Evening,Afternoon,Morning
6173,CMSC 99999,3,12,Morning,Evening,Afternoon
6174,CMSC 99999,4,5,Evening,Morning,Afternoon
6175,CMSC 99999,2,1,Afternoon,Evening,Morning
6176,CMSC 99999,3,1,Afternoon,Evening,Morning
6177,CMSC 99999,4,7,Afternoon,Evening,Morning
6178,CMSC 99999,4,6,Morning,Afternoon,Evening
6179,CMSC 99999,3,2,Evening,Morning,Afternoon
6180,CMSC 99999,4,1,Evening,Afternoon,Morning
6181,CMSC 99999,4,12,Morning,Afternoon,Evening
6182,CMSC 99999,1,4,Evening,Afternoon,Morning
6183,CMSC 99999,2,4,Evening,Afternoon,Morning
6184,CMSC 99999,4,6,Morning,Evening,Afternoon
6185,CMSC 99999,3,11,Evening,Afternoon,Morning
6186,CMSC 99999,2,10,Morning,Evening,Afternoon
6187,CMSC 99999,4,13,Morning,Evening,Afternoon
6188,CMSC 99999,3,5,Morning,Evening,Afternoon
6189,CMSC 99999,4,9,Morning,Afternoon,Evening
6190,CMSC 99999,4,4,Afternoon,Morning,Evening
6191,CMSC 99999,1,4,Afternoon,Morning,Evening
6192,CMSC 99999,3,10,Evening,Morning,Afternoon
6193,CMSC 99999,2,1,Afternoon,Evening,Morning
6194,CMSC 99999,2,10,Evening,Afternoon,Morning
6195,CMSC 99999,1,2,Morning,Afternoon,Evening
6196,CMSC 99999,3,10,Evening,Afternoon,Morning
6197,CMSC 99999,4,2,Evening,Morning,Afternoon
6198,CMSC 99999,2,6,Afternoon,Evening,Morning
6199,CMSC 99999,2,9,Evening,Afternoon,Morning
6200,CMSC 99999,2,2,Afternoon,Evening,Morning
6201,CMSC 99999,3,10,Afternoon,Morning,Evening
6202,CMSC 99999,1,1,Evening,Morning,Afternoon
6203,CMSC 99999,2,10,Evening,Afternoon,Morning
6204,CMSC 99999,3,2,Evening,Afternoon,Morning
6205,CMSC 99999,3,4,Morning,Afternoon,Evening
6206,CMSC 99999,2,7,Evening,Afternoon,Morning
6207,CMSC 99999,2,9,Morning,Afternoon,Evening
6208,CMSC 99999,3,3,Morning,Evening,Afternoon
6209,CMSC 99999,2,9,Evening,Morning,Afternoon
6210,CMSC 99999,1,4,Afternoon,Evening,Morning
6211,CMSC 99999,2,10,Evening,Afternoon,Morning
6212,CMSC 99999,2,8,Morning,Afternoon,Evening
6213,CMSC 99999,1,2,Afternoon,Morning,Evening
6214,CMSC 99999,3,1,Evening,Afternoon,Morning
6215,CMSC 99999,2,6,Morning,Afternoon,Evening
6216,CMSC 99999,3,9,Afternoon,Evening,Morning
6217,CMSC 99999,3,4,Evening,Morning,Afternoon
6218,CMSC 99999,4,7,Morning,Evening,Afternoon
6219,CMSC 99999,2,4,Afternoon,Evening,Morning
6220,CMSC 99999,2,8,Morning,Afternoon,Evening
6221,CMSC 99999,4,3,Afternoon,Evening,Morning
6222,CMSC 99999,1,2,Evening,Morning,Afternoon
6223,CMSC 99999,4,14,Morning,Afternoon,Evening
6224,CMSC 99999,4,3,Afternoon,Morning,Evening
6225,CMSC 99999,1,3,Afternoon,Morning,Evening
6226,CMSC 99999,1,4,Evening,Afternoon,Morning
6227,CMSC 99999,3,11,Morning,Evening,Afternoon
6228,CMSC 99999,2,7,Evening,Afternoon,Morning
6229,CMSC 99999,4,5,Morning,Afternoon,Evening
6230,CMSC 99999,3,11,Afternoon,Evening,Morning
6231,CMSC 99999,3,1,Morning,Afternoon,Evening
6232,CMSC 99999,1,1,Evening,Morning,Afternoon
6233,CMSC 99999,4,4,Evening,Afternoon,Morning
6234,CMSC 99999,3,9,Afternoon,Morning,Evening
6235,CMSC 99999,2,1,Afternoon,Morning,Evening
6236,CMSC 99999,2,4,Evening,Morning,Afternoon
6237,CMSC 99999,2,8,Afternoon,Evening,Morning
6238,CMSC 99999,4,9,Afternoon,Evening,Morning
6239,CMSC 99999,3,6,Evening,Afternoon,Morning
6240,CMSC 99999,1,1,Evening,Afternoon,Morning
6241,CMSC 99999,4,10,Evening,Morning,Afternoon
6242,CMSC 99999,1,3,Evening,Afternoon,Morning
6243,CMSC 99999,1,1,Afternoon,Morning,Evening
6244,CMSC 99999,4,13,Evening,Afternoon,Morning
6245,CMSC 99999,2,2,Morning,Afternoon,Evening
6246,CMSC 99999,2,7,Morning,Afternoon,Evening
6247,CMSC 99999,3,3,Morning,Afternoon,Evening
6248,CMSC 99999,3,12,Afternoon,Morning,Evening
6249,CMSC 99999,4,14,Evening,Morning,Afternoon
6250,CMSC 99999,1,4,Afternoon,Evening,Morning
6251,CMSC 99999,2,9,Morning,Afternoon,Evening
6252,CMSC 99999,4,14,Evening,Afternoon,Morning
6253,CMSC 99999,1,2,Morning,Afternoon,Evening
6254,CMSC 99999,4,5,Afternoon,Evening,Morning
6255,CMSC 99999,1,1,Afternoon,Evening,Morning
6256,CMSC 99999,3,3,Afternoon,Morning,Evening
6257,CMSC 99999,3,4,Morning,Afternoon,Evening
6258,CMSC 99999,1,2,Morning,Afternoon,Evening
6259,CMSC 99999,1,1,Morning,Evening,Afternoon
6260,CMSC 99999,1,4,Afternoon,Morning,Evening
6261,CMSC 99999,3,6,Evening,Afternoon,Morning
6262,CMSC 99999,4,12,Evening,Morning,Afternoon
6263,CMSC 99999,3,9,Morning,Evening,Afternoon
6264,CMSC 99999,1,4,Morning,Evening,Afternoon
6265,CMSC 99999,2,9,Morning,Evening,Afternoon
6266,CMSC 99999,3,12,Afternoon,Evening,Morning
6267,CMSC 99999,1,1,Morning,Afternoon,Evening
6268,CMSC 99999,1,2,Evening,Afternoon,Morning
6269,CMSC 99999,2,4,Evening,Morning,Afternoon
6270,CMSC 99999,1,1,Afternoon,Morning,Evening
6271,CMSC 99999,3,8,Afternoon,Evening,Morning
6272,CMSC 99999,2,6,Evening,Morning,Afternoon
6273,CMSC 99999,2,8,Afternoon,Evening,Morning
6274,CMSC 99999,4,14,Evening,Afternoon,Morning
6275,CMSC 99999,4,14,Evening,Morning,Afternoon
6276,CMSC 99999,4,13,Afternoon,Morning,Evening
6277,CMSC 99999,2,7,Afternoon,Morning,Evening
6278,CMSC 99999,4,11,Morning,Afternoon,Evening
6279,CMSC 99999,4,6,Afternoon,Morning,Evening
6280,CMSC 99999,1,2,Evening,Afternoon,Morning
6281,CMSC 99999,1,2,Evening,Morning,Afternoon
6282,CMSC 99999,1,3,Afternoon,Morning,Evening
6283,CMSC 99999,3,1,Evening,Morning,Afternoon
6284,CMSC 99999,2,7,Morning,Evening,Afternoon
6285,CMSC 99999,2,1,Morning,Evening,Afternoon
6286,CMSC 99999,3,2,Evening,Morning,Afternoon
6287,CMSC 99999,1,3,Afternoon,Morning,Evening
6288,CMSC 99999,4,11,Afternoon,Evening,Morning
6289,CMSC 99999,2,6,Evening,Afternoon,Morning
6290,CMSC 99999,1,1,Evening,Morning,Afternoon
6291,CMSC 99999,4,3,Evening,Afternoon,Morning
6292,CMSC 99999,3,12,Evening,Afternoon,Morning
6293,CMSC 99999,4,4,Evening,Afternoon,Morning
6294,CMSC 99999,4,12,Evening,Morning,Afternoon
6295,CMSC 99999,2,1,Morning,Afternoon,Evening
6296,CMSC 99999,1,4,Afternoon,Morning,Evening
6297,CMSC 99999,4,7,Morning,Evening,Afternoon
6298,CMSC 99999,4,6,Morning,Afternoon,Evening
6299,CMSC 99999,3,10,Evening,Afternoon,Morning
6300,CMSC 99999,4,1,Morning,Afternoon,Evening
6301,CMSC 99999,3,12,Evening,Afternoon,Morning
6302,CMSC 99999,2,4,Afternoon,Morning,Evening
6303,CMSC 99999,1,4,Afternoon,Morning,Evening
6304,CMSC 99999,1,4,Morning,Afternoon,Evening
6305,CMSC 99999,3,12,Evening,Afternoon,Morning
6306,CMSC 99999,2,4,Morning,Evening,Afternoon
6307,CMSC 99999,1,4,Morning,Afternoon,Evening
6308,CMSC 99999,1,2,Afternoon,Morning,Evening
6309,CMSC 99999,2,5,Afternoon,Morning,Evening
6310,CMSC 99999,4,5,Morning,Evening,Afternoon
6311,CMSC 99999,2,4,Morning,Afternoon,Evening
6312,CMSC 99999,3,9,Afternoon,Morning,Evening
6313,CMSC 99999,3,6,Morning,Afternoon,Evening
6314,CMSC 99999,4,2,Afternoon,Morning,Evening
6315,CMSC 99999,3,7,Afternoon,Evening,Morning
6316,CMSC 99999,3,4,Evening,Morning,Afternoon
6317,CMSC 99999,3,9,Evening,Afternoon,Morning
6318,CMSC 99999,2,2,Morning,Afternoon,Evening
6319,CMSC 99999,2,1,Evening,Afternoon,Morning
6320,CMSC 99999,4,11,Morning,Evening,Afternoon
6321,CMSC 99999,1,1,Evening,Morning,Afternoon
6322,CMSC 99999,1,4,Morning,Evening,Afternoon
6323,CMSC 99999,2,6,Morning,Afternoon,Evening
6324,CMSC 99999,2,3,Morning,Evening,Afternoon
6325,CMSC 99999,2,10,Afternoon,Evening,Morning
6326,CMSC 99999,4,8,Afternoon,Evening,Morning
6327,CMSC 99999,2,5,Evening,Afternoon,Morning
6328,CMSC 99999,4,2,Afternoon,Morning,Evening
6329,CMSC 99999,4,2,Afternoon,Morning,Evening
6330,CMSC 99999,3,5,Evening,Afternoon,Morning
6331,CMSC 99999,1,3,Morning,Afternoon,Evening
6332,CMSC 99999,1,1,Morning,Afternoon,Evening
6333,CMSC 99999,1,4,Morning,Evening,Afternoon
6334,CMSC 99999,3,6,Morning,Evening,Afternoon
6335,CMSC 99999,3,5,Evening,Afternoon,Morning
6336,CMSC 99999,4,12,Morning,Afternoon,Evening
6337,CMSC 99999,1,4,Morning,Evening,Afternoon
6338,CMSC 99999,3,9,Morning,Afternoon,Evening
6339,CMSC 99999,3,12,Afternoon,Morning,Evening
6340,CMSC 99999,4,11,Morning,Afternoon,Evening
6341,CMSC 99999,3,12,Afternoon,Evening,Morning
6342,CMSC 99999,1,1,Morning,Evening,Afternoon
6343,CMSC 99999,4,11,Morning,Evening,Afternoon
6344,CMSC 99999,1,4,Morning,Afternoon,Evening
6345,CMSC 99999,2,5,Afternoon,Evening,Morning
6346,CMSC 99999,3,5,Evening,Morning,Afternoon
6347,CMSC 99999,1,3,Morning,Afternoon,Evening
6348,CMSC 99999,3,3,Morning,Afternoon,Evening
6349,CMSC 99999,4,3,Afternoon,Evening,Morning
6350,CMSC 99999,3,8,Afternoon,Evening,Morning
6351,CMSC 99999,2,2,Evening,Afternoon,Morning
6352,CMSC 99999,3,3,Morning,Evening,Afternoon
6353,CMSC 99999,1,1,Afternoon,Morning,Evening
6354,CMSC 99999,1,4,Morning,Afternoon,Evening
6355,CMSC 99999,3,5,Evening,Afternoon,Morning
6356,CMSC 99999,4,2,Evening,Afternoon,Morning
6357,CMSC 99999,3,7,Afternoon,Evening,Morning
6358,CMSC 99999,2,6,Afternoon,Evening,Morning
6359,CMSC 99999,3,9,Evening,Morning,Afternoon
6360,CMSC 99999,2,4,Afternoon,Morning,Evening
6361,CMSC 99999,3,3,Afternoon,Morning,Evening
6362,CMSC 99999,1,4,Afternoon,Morning,Evening
6363,CMSC 99999,1,1,Evening,Afternoon,Morning
6364,CMSC 99999,3,4,Morning,Afternoon,Evening
6365,CMSC 99999,4,9,Evening,Afternoon,Morning
6366,CMSC 99999,2,4,Morning,Afternoon,Evening
6367,CMSC 99999,2,6,Evening,Morning,Afternoon
6368,CMSC 99999,1,2,Morning,Evening,Afternoon
6369,CMSC 99999,4,12,Morning,Evening,Afternoon
6370,CMSC 99999,2,3,Afternoon,Evening,Morning
6371,CMSC 99999,2,10,Evening,Afternoon,Morning
6372,CMSC 99999,4,7,Evening,Morning,Afternoon
6373,CMSC 99999,2,5,Afternoon,Evening,Morning
6374,CMSC 99999,1,3,Morning,Afternoon,Evening
6375,CMSC 99999,4,5,Evening,Morning,Afternoon
6376,CMSC 99999,3,10,Evening,Morning,Afternoon
6377,CMSC 99999,1,3,Morning,Evening,Afternoon
6378,CMSC 99999,3,10,Evening,Afternoon,Morning
6379,CMSC 99999,3,3,Afternoon,Morning,Evening
6380,CMSC 99999,3,4,Evening,Afternoon,Morning
6381,CMSC 99999,4,12,Morning,Evening,Afternoon
6382,CMSC 99999,2,1,Morning,Evening,Afternoon
6383,CMSC 99999,3,3,Evening,Morning,Afternoon
6384,CMSC 99999,1,4,Evening,Afternoon,Morning
6385,CMSC 99999,1,3,Evening,Morning,Afternoon
6386,CMSC 99999,4,8,Evening,Afternoon,Morning
6387,CMSC 99999,3,2,Afternoon,Evening,Morning
6388,CMSC 99999,4,5,Evening,Morning,Afternoon
6389,CMSC 99999,3,8,Afternoon,Morning,Evening
6390,CMSC 99999,4,1,Afternoon,Morning,Evening
6391,CMSC 99999,1,1,Evening,Morning,Afternoon
6392,CMSC 99999,2,1,Evening,Morning,Afternoon
6393,CMSC 99999,2,2,Morning,Evening,Afternoon
6394,CMSC 99999,2,5,Evening,Morning,Afternoon
6395,CMSC 99999,3,12,Afternoon,Evening,Morning
6396,CMSC 99999,1,3,Morning,Evening,Afternoon
6397,CMSC 99999,2,4,Morning,Evening,Afternoon
6398,CMSC 99999,3,6,Morning,Evening,Afternoon
6399,CMSC 99999,2,1,Afternoon,Morning,Evening
6400,CMSC 99999,3,11,Morning,Afternoon,Evening
6401,CMSC 99999,1,4,Evening,Morning,Afternoon
6402,CMSC 99999,1,1,Evening,Afternoon,Morning
6403,CMSC 99999,1,3,Morning,Evening,Afternoon
6404,CMSC 99999,4,7,Evening,Afternoon,Morning
6405,CMSC 99999,4,10,Afternoon,Morning,Evening
6406,CMSC 99999,3,10,Evening,Afternoon,Morning
6407,CMSC 99999,3,5,Afternoon,Evening,Morning
6408,CMSC 99999,3,2,Morning,Evening,Afternoon
6409,CMSC 99999,4,7,Afternoon,Evening,Morning
6410,CMSC 99999,2,10,Afternoon,Morning,Evening
6411,CMSC 99999,4,14,Morning,Afternoon,Evening
6412,CMSC 99999,3,11,Afternoon,Morning,Evening
6413,CMSC 99999,2,9,Morning,Evening,Afternoon
6414,CMSC 99999,1,4,Afternoon,Morning,Evening
6415,CMSC 99999,4,3,Afternoon,Evening,Morning
6416,CMSC 99999,3,12,Morning,Afternoon,Evening
6417,CMSC 99999,1,1,Afternoon,Evening,Morning
6418,CMSC 99999,2,7,Evening,Afternoon,Morning
6419,CMSC 99999,3,11,Morning,Evening,Afternoon
6420,CMSC 99999,4,3,Evening,Morning,Afternoon
6421,CMSC 99999,3,6,Evening,Afternoon,Morning
6422,CMSC 99999,1,4,Evening,Morning,Afternoon
6423,CMSC 99999,1,1,Morning,Afternoon,Evening
6424,CMSC 99999,4,11,Afternoon,Morning,Evening
6425,CMSC 99999,2,7,Afternoon,Morning,Evening
6426,CMSC 99999,1,1,Morning,Evening,Afternoon
6427,CMSC 99999,4,3,Afternoon,Evening,Morning
6428,CMSC 99999,1,1,Evening,Afternoon,Morning
6429,CMSC 99999,2,6,Afternoon,Morning,Evening
6430,CMSC 99999,4,10,Morning,Evening,Afternoon
6431,CMSC 99999,4,13,Morning,Afternoon,Evening
6432,CMSC 99999,4,14,Afternoon,Morning,Evening
6433,CMSC 99999,2,9,Afternoon,Morning,Evening
6434,CMSC 99999,3,3,Morning,Evening,Afternoon
6435,CMSC 99999,1,2,Afternoon,Evening,Morning
6436,CMSC 99999,3,10,Morning,Afternoon,Evening
6437,CMSC 99999,1,1,Morning,Afternoon,Evening
6438,CMSC 99999,3,11,Evening,Morning,Afternoon
6439,CMSC 99999,1,2,Evening,Morning,Afternoon
6440,CMSC 99999,3,8,Morning,Afternoon,Evening
6441,CMSC 99999,2,7,Evening,Afternoon,Morning
6442,CMSC 99999,1,1,Evening,Afternoon,Morning
6443,CMSC 99999,3,2,Afternoon,Morning,Evening
6444,CMSC 99999,1,4,Evening,Afternoon,Morning
6445,CMSC 99999,1,4,Afternoon,Morning,Evening
6446,CMSC 99999,4,11,Morning,Afternoon,Evening
6447,CMSC 99999,3,8,Morning,Afternoon,Evening
6448,CMSC 99999,3,5,Morning,Evening,Afternoon
6449,CMSC 99999,1,3,Afternoon,Morning,Evening
6450,CMSC 99999,1,1,Evening,Morning,Afternoon
6451,CMSC 99999,4,1,Afternoon,Morning,Evening
6452,CMSC 99999,1,4,Evening,Afternoon,Morning
6453,CMSC 99999,3,12,Evening,Afternoon,Morning
6454,CMSC 99999,1,1,Morning,Evening,Afternoon
6455,CMSC 99999,4,5,Evening,Morning,Afternoon
6456,CMSC 99999,2,8,Evening,Afternoon,Morning
6457,CMSC 99999,3,3,Afternoon,Morning,Evening
6458,CMSC 99999,1,4,Afternoon,Morning,Evening
6459,CMSC 99999,2,2,Evening,Afternoon,Morning
6460,CMSC 99999,1,2,Morning,Afternoon,Evening
6461,CMSC 99999,3,6,Evening,Afternoon,Morning
6462,CMSC 99999,3,4,Afternoon,Morning,Evening
6463,CMSC 99999,3,5,Afternoon,Evening,Morning
6464,CMSC 99999,3,10,Afternoon,Morning,Evening
6465,CMSC 99999,4,12,Evening,Afternoon,Morning
6466,CMSC 99999,3,7,Afternoon,Evening,Morning
6467,CMSC 99999,2,2,Morning,Evening,Afternoon
6468,CMSC 99999,1,3,Afternoon,Evening,Morning
6469,CMSC 99999,4,12,Evening,Morning,Afternoon
6470,CMSC 99999,3,6,Afternoon,Evening,Morning
6471,CMSC 99999,2,5,Morning,Afternoon,Evening
6472,CMSC 99999,1,3,Evening,Morning,Afternoon
6473,CMSC 99999,1,4,Morning,Afternoon,Evening
6474,CMSC 99999,1,1,Morning,Evening,Afternoon
6475,CMSC 99999,3,3,Afternoon,Morning,Evening
6476,CMSC 99999,2,5,Morning,Evening,Afternoon
6477,CMSC 99999,4,4,Afternoon,Morning,Evening
6478,CMSC 99999,4,3,Morning,Evening,Afternoon
6479,CMSC 99999,3,1,Afternoon,Evening,Morning
6480,CMSC 99999,4,2,Evening,Morning,Afternoon
6481,CMSC 99999,2,1,Evening,Morning,Afternoon
6482,CMSC 99999,4,12,Afternoon,Evening,Morning
6483,CMSC 99999,4,12,Afternoon,Evening,Morning
6484,CMSC 99999,2,6,Morning,Evening,Afternoon
6485,CMSC 99999,4,3,Morning,Afternoon,Evening
6486,CMSC 99999,3,9,Morning,Evening,Afternoon
6487,CMSC 99999,3,6,Afternoon,Evening,Morning
6488,CMSC 99999,4,8,Afternoon,Morning,Evening
6489,CMSC 99999,2,8,Evening,Afternoon,Morning
6490,CMSC 99999,3,2,Afternoon,Morning,Evening
6491,CMSC 99999,3,1,Morning,Evening,Afternoon
6492,CMSC 99999,4,12,Afternoon,Evening,Morning
6493,CMSC 99999,4,4,Evening,Morning,Afternoon
6494,CMSC 99999,3,7,Evening,Morning,Afternoon
6495,CMSC 99999,2,5,Evening,Morning,Afternoon
6496,CMSC 99999,3,8,Evening,Morning,Afternoon
6497,CMSC 99999,2,4,Afternoon,Morning,Evening
6498,CMSC 99999,4,6,Afternoon,Evening,Morning
6499,CMSC 99999,4,13,Evening,Afternoon,Morning
6500,CMSC 99999,4,12,Afternoon,Morning,Evening
6501,CMSC 99999,3,2,Afternoon,Evening,Morning
6502,CMSC 99999,4,9,Evening,Morning,Afternoon
6503,CMSC 99999,3,5,Afternoon,Morning,Evening
6504,CMSC 99999,1,4,Afternoon,Morning,Evening
6505,CMSC 99999,4,10,Morning,Afternoon,Evening
6506,CMSC 99999,4,7,Afternoon,Morning,Evening
6507,CMSC 99999,1,1,Afternoon,Evening,Morning
6508,CMSC 99999,1,2,Afternoon,Morning,Evening
6509,CMSC 99999,3,8,Morning,Evening,Afternoon
6510,CMSC 99999,1,2,Evening,Morning,Afternoon
6511,CMSC 99999,4,12,Afternoon,Evening,Morning
6512,CMSC 99999,1,1,Evening,Morning,Afternoon
6513,CMSC 99999,3,1,Evening,Afternoon,Morning
6514,CMSC 99999,1,1,Morning,Evening,Afternoon
6515,CMSC 99999,1,1,Morning,Afternoon,Evening
6516,CMSC 99999,3,7,Evening,Afternoon,Morning
6517,CMSC 99999,3,3,Evening,Morning,Afternoon
6518,CMSC 99999,1,1,Morning,Afternoon,Evening
6519,CMSC 99999,3,5,Afternoon,Morning,Evening
6520,CMSC 99999,4,4,Morning,Afternoon,Evening
6521,CMSC 99999,2,6,Morning,Afternoon,Evening
6522,CMSC 99999,1,3,Afternoon,Morning,Evening
6523,CMSC 99999,2,2,Morning,Evening,Afternoon
6524,CMSC 99999,1,2,Morning,Evening,Afternoon
6525,CMSC 99999,4,3,Morning,Afternoon,Evening
6526,CMSC 99999,2,3,Morning,Evening,Afternoon
6527,CMSC 99999,3,6,Morning,Evening,Afternoon
6528,CMSC 99999,3,2,Evening,Morning,Afternoon
6529,CMSC 99999,3,5,Afternoon,Evening,Morning
6530,CMSC 99999,1,1,Morning,Evening,Afternoon
6531,CMSC 99999,1,4,Morning,Evening,Afternoon
6532,CMSC 99999,1,2,Afternoon,Morning,Evening
6533,CMSC 99999,4,8,Morning,Afternoon,Evening
6534,CMSC 99999,2,5,Evening,Afternoon,Morning
6535,CMSC 99999,4,7,Evening,Afternoon,Morning
6536,CMSC 99999,1,2,Afternoon,Evening,Morning
6537,CMSC 99999,4,7,Evening,Afternoon,Morning
6538,CMSC 99999,1,1,Evening,Morning,Afternoon
6539,CMSC 99999,3,10,Afternoon,Evening,Morning
6540,CMSC 99999,3,2,Morning,Evening,Afternoon
6541,CMSC 99999,3,4,Morning,Afternoon,Evening
6542,CMSC 99999,3,9,Evening,Afternoon,Morning
6543,CMSC 99999,2,2,Evening,Morning,Afternoon
6544,CMSC 99999,4,1,Afternoon,Evening,Morning
6545,CMSC 99999,4,10,Evening,Morning,Afternoon
6546,CMSC 99999,1,4,Afternoon,Morning,Evening
6547,CMSC 99999,3,8,Morning,Afternoon,Evening
6548,CMSC 99999,2,5,Evening,Afternoon,Morning
6549,CMSC 99999,1,1,Morning,Afternoon,Evening
6550,CMSC 99999,3,8,Afternoon,Evening,Morning
6551,CMSC 99999,4,7,Morning,Afternoon,Evening
6552,CMSC 99999,3,8,Evening,Morning,Afternoon
6553,CMSC 99999,4,1,Afternoon,Morning,Evening
6554,CMSC 99999,1,4,Evening,Afternoon,Morning
6555,CMSC 99999,4,13,Afternoon,Evening,Morning
6556,CMSC 99999,3,7,Afternoon,Evening,Morning
6557,CMSC 99999,4,11,Morning,Afternoon,Evening
6558,CMSC 99999,3,6,Morning,Afternoon,Evening
6559,CMSC 99999,4,7,Afternoon,Morning,Evening
6560,CMSC 99999,4,4,Afternoon,Morning,Evening
6561,CMSC 99999,2,2,Afternoon,Evening,Morning
